PolicyID,CustomerID,AgentID,InsuranceType,StartDate,EndDate,PremiumAmount,PaymentFrequency,CoverageAmount,PolicyStatus,DeductibleAmount,RiskLevel,UnderwritingScore,AutoRenewal,YearMonth
POL009003,CUS004988,AGT0137,Life,24-08-2022,24-08-2023,727.12,Quarterly,774000,Active,31006.48,Medium,649,FALSE,2022-08
POL009004,CUS001181,AGT0180,Life,29-04-2022,29-04-2023,658.41,Monthly,1107000,Active,31172.93,Medium,552,TRUE,2022-04
POL009005,CUS009304,AGT0123,Health,21-01-2024,20-01-2025,11278.91,Quarterly,39000,Active,1729.55,High,587,TRUE,2024-01
POL009006,CUS008936,AGT0025,Auto,28-08-2020,28-08-2021,2007.59,Monthly,48000,Active,1283.21,High,810,TRUE,2020-08
POL009007,CUS008406,AGT0079,Auto,14-04-2020,14-04-2021,358.41,Quarterly,201000,Active,9998.99,Low,614,TRUE,2020-04
POL009008,CUS003330,AGT0020,Life,20-01-2022,20-01-2023,1418.36,Monthly,1660000,Active,67664.96,Medium,825,TRUE,2022-01
POL009009,CUS004978,AGT0156,Life,25-04-2023,24-04-2024,147.7,Monthly,357000,Expired,15786.54,Medium,832,FALSE,2023-04
POL009010,CUS003794,AGT0007,Travel,04-10-2022,04-10-2023,379.25,Quarterly,20000,Expired,882.1,High,766,TRUE,2022-10
POL009011,CUS006702,AGT0038,Home,20-12-2023,19-12-2024,2209.4,Quarterly,132000,Active,6074.49,High,847,TRUE,2023-12
POL009012,CUS003615,AGT0136,Life,20-04-2023,19-04-2024,1932.66,Monthly,174000,Expired,6771.55,High,645,FALSE,2023-04
POL009013,CUS008811,AGT0095,Home,20-01-2023,20-01-2024,1926.25,Monthly,440000,Active,16548.13,Low,665,TRUE,2023-01
POL009014,CUS002051,AGT0185,Life,09-07-2023,08-07-2024,533.7,Annual,533000,Expired,9941.16,Low,669,TRUE,2023-07
POL009015,CUS002175,AGT0027,Health,22-01-2020,21-01-2021,1124.76,Monthly,59000,Active,1235.79,Medium,838,FALSE,2020-01
POL009016,CUS002986,AGT0012,Life,27-04-2022,27-04-2023,531.59,Monthly,544000,Canceled,11898.77,Medium,677,FALSE,2022-04
POL009017,CUS007753,AGT0179,Auto,29-06-2020,29-06-2021,786.6,Monthly,486000,Expired,18140.38,Low,528,TRUE,2020-06
POL009018,CUS006864,AGT0095,Health,25-01-2021,25-01-2022,6747.21,Quarterly,11000,Expired,387.49,Low,496,TRUE,2021-01
POL009019,CUS001968,AGT0141,Auto,01-09-2021,01-09-2022,839.73,Quarterly,285000,Active,9044.41,High,708,TRUE,2021-09
POL009020,CUS002347,AGT0191,Home,19-09-2023,18-09-2024,515.26,Quarterly,992000,Active,49540.27,Low,448,TRUE,2023-09
POL009021,CUS008670,AGT0182,Life,04-12-2024,04-12-2025,231.6,Annual,854000,Active,13314.09,Medium,598,TRUE,2024-12
POL009022,CUS007132,AGT0120,Auto,03-02-2022,03-02-2023,157.6,Monthly,244000,Active,11841.39,Low,586,TRUE,2022-02
POL009023,CUS006159,AGT0010,Health,25-12-2020,25-12-2021,8605.78,Quarterly,28000,Active,1012.72,Medium,394,TRUE,2020-12
POL009024,CUS009294,AGT0021,Travel,24-01-2020,23-01-2021,195.44,Monthly,32000,Active,955.33,High,826,TRUE,2020-01
POL009025,CUS004894,AGT0178,Home,12-08-2024,12-08-2025,1429.28,Monthly,311000,Active,7633.01,Medium,652,TRUE,2024-08
POL009026,CUS006353,AGT0123,Home,04-10-2024,04-10-2025,575.82,Quarterly,122000,Active,5826.24,Low,487,TRUE,2024-10
POL009027,CUS009520,AGT0131,Auto,16-02-2020,15-02-2021,2564.24,Monthly,112000,Active,2533.72,Medium,531,FALSE,2020-02
POL009028,CUS002081,AGT0016,Travel,05-02-2022,05-02-2023,102.47,Monthly,21000,Active,634.59,Medium,303,FALSE,2022-02
POL009029,CUS004192,AGT0180,Travel,26-09-2021,26-09-2022,596.91,Monthly,21000,Active,952.51,Low,827,TRUE,2021-09
POL009030,CUS006102,AGT0182,Auto,03-03-2023,02-03-2024,452.39,Monthly,71000,Expired,2980.99,Low,440,TRUE,2023-03
POL009031,CUS004479,AGT0132,Home,03-12-2023,02-12-2024,976.74,Monthly,756000,Active,29329.67,Medium,356,TRUE,2023-12
POL009032,CUS000230,AGT0145,Travel,04-05-2021,04-05-2022,12.01,Annual,41000,Active,543.41,High,800,FALSE,2021-05
POL009033,CUS009207,AGT0000,Auto,05-09-2024,05-09-2025,1703.72,Quarterly,432000,Expired,5178.19,Low,813,FALSE,2024-09
POL009034,CUS002876,AGT0104,Life,23-11-2021,23-11-2022,202.82,Monthly,1179000,Active,13939.02,Medium,562,TRUE,2021-11
POL009035,CUS005375,AGT0138,Home,22-10-2024,22-10-2025,752.45,Monthly,609000,Active,27889.05,High,621,TRUE,2024-10
POL009036,CUS006955,AGT0089,Life,19-10-2023,18-10-2024,317.23,Monthly,719000,Expired,34430.61,Medium,482,TRUE,2023-10
POL009037,CUS005836,AGT0153,Life,02-05-2022,02-05-2023,1639.46,Monthly,1048000,Active,14346.56,Medium,446,TRUE,2022-05
POL009038,CUS005517,AGT0112,Travel,16-09-2024,16-09-2025,54.25,Monthly,42000,Active,1920.6,Medium,656,TRUE,2024-09
POL009039,CUS008398,AGT0125,Life,12-10-2021,12-10-2022,419.82,Annual,780000,Expired,22582.01,Low,507,FALSE,2021-10
POL009040,CUS004972,AGT0037,Life,29-12-2020,29-12-2021,1094.47,Monthly,1692000,Expired,69405.92,Low,611,TRUE,2020-12
POL009041,CUS003158,AGT0125,Health,29-05-2023,28-05-2024,6977.27,Quarterly,39000,Active,1135.15,Medium,689,TRUE,2023-05
POL009042,CUS002220,AGT0063,Auto,11-09-2022,11-09-2023,1107.9,Monthly,353000,Active,8458.3,High,808,TRUE,2022-09
POL009043,CUS008378,AGT0122,Health,31-12-2021,31-12-2022,10414.92,Monthly,68000,Active,2547.63,Medium,729,TRUE,2021-12
POL009044,CUS009899,AGT0141,Travel,21-01-2024,20-01-2025,173.28,Monthly,23000,Canceled,622.72,Medium,614,FALSE,2024-01
POL009045,CUS000653,AGT0040,Home,08-01-2025,08-01-2026,1746.31,Monthly,225000,Active,4467.11,Low,735,TRUE,2025-01
POL009046,CUS000703,AGT0139,Auto,17-08-2023,16-08-2024,123.72,Monthly,255000,Active,9101.91,Low,619,TRUE,2023-08
POL009047,CUS001288,AGT0067,Auto,12-09-2023,11-09-2024,1800.31,Quarterly,482000,Active,22945.59,Low,561,FALSE,2023-09
POL009048,CUS000426,AGT0178,Life,11-11-2022,11-11-2023,32.13,Monthly,533000,Expired,10095.18,Medium,542,TRUE,2022-11
POL009049,CUS002466,AGT0155,Travel,31-03-2023,30-03-2024,330.99,Monthly,44000,Active,1756.31,Medium,599,TRUE,2023-03
POL009050,CUS005370,AGT0126,Health,04-12-2021,04-12-2022,6931.06,Quarterly,94000,Active,1261.8,Low,639,TRUE,2021-12
POL009051,CUS001156,AGT0081,Auto,22-01-2023,22-01-2024,303.36,Monthly,374000,Active,6929.99,Low,337,TRUE,2023-01
POL009052,CUS008973,AGT0013,Auto,05-10-2024,05-10-2025,3113.8,Quarterly,384000,Active,11469.88,Low,617,TRUE,2024-10
POL009053,CUS007966,AGT0160,Auto,17-04-2022,17-04-2023,1010.83,Monthly,359000,Active,5964.1,Medium,361,TRUE,2022-04
POL009054,CUS005934,AGT0042,Travel,27-09-2024,27-09-2025,284.61,Quarterly,6000,Active,272.05,Medium,731,FALSE,2024-09
POL009055,CUS007501,AGT0189,Travel,16-05-2020,16-05-2021,449.6,Monthly,11000,Active,497.84,Medium,401,TRUE,2020-05
POL009056,CUS007748,AGT0111,Life,28-09-2020,28-09-2021,533.86,Monthly,1512000,Active,50632.36,Medium,664,FALSE,2020-09
POL009057,CUS009056,AGT0098,Health,28-08-2020,28-08-2021,1613.45,Monthly,35000,Active,1429.55,Medium,564,FALSE,2020-08
POL009058,CUS004591,AGT0154,Home,09-04-2023,08-04-2024,315.18,Quarterly,517000,Active,11815.33,High,584,FALSE,2023-04
POL009059,CUS002495,AGT0015,Auto,03-04-2020,03-04-2021,59.25,Annual,259000,Active,3193.43,Low,601,FALSE,2020-04
POL009060,CUS003253,AGT0163,Life,19-12-2024,19-12-2025,1627.82,Quarterly,1634000,Expired,54738.93,High,813,TRUE,2024-12
POL009061,CUS005382,AGT0008,Travel,28-11-2022,28-11-2023,381.78,Monthly,14000,Active,213.02,High,846,FALSE,2022-11
POL009062,CUS009113,AGT0121,Auto,02-06-2023,01-06-2024,299.7,Monthly,102000,Active,1896.57,High,722,FALSE,2023-06
POL009063,CUS008368,AGT0069,Health,14-12-2020,14-12-2021,2109.93,Monthly,78000,Active,1536.72,High,504,FALSE,2020-12
POL009064,CUS000426,AGT0155,Life,12-10-2023,11-10-2024,32.13,Monthly,1458000,Expired,39701.17,Medium,441,TRUE,2023-10
POL009065,CUS003719,AGT0059,Health,26-07-2020,26-07-2021,1815.72,Quarterly,43000,Active,2083.65,High,566,TRUE,2020-07
POL009066,CUS001058,AGT0151,Home,17-11-2023,16-11-2024,4961.59,Monthly,128000,Active,5055.81,Medium,382,TRUE,2023-11
POL009067,CUS002851,AGT0133,Life,18-06-2022,18-06-2023,462.53,Monthly,1802000,Active,60186.37,Medium,425,TRUE,2022-06
POL009068,CUS006398,AGT0032,Home,11-09-2021,11-09-2022,132.79,Monthly,578000,Active,16169.33,Medium,588,FALSE,2021-09
POL009069,CUS006808,AGT0173,Life,11-10-2021,11-10-2022,1960.86,Quarterly,977000,Active,16431.74,Medium,625,FALSE,2021-10
POL009070,CUS002715,AGT0069,Life,10-03-2022,10-03-2023,294.97,Monthly,99000,Canceled,3647.81,High,375,FALSE,2022-03
POL009071,CUS009215,AGT0172,Auto,17-05-2022,17-05-2023,918.58,Monthly,205000,Canceled,9944.74,High,708,TRUE,2022-05
POL009072,CUS005708,AGT0075,Auto,24-08-2020,24-08-2021,94.28,Annual,301000,Active,10222.98,Low,459,TRUE,2020-08
POL009073,CUS006643,AGT0108,Auto,10-02-2022,10-02-2023,1666.25,Quarterly,433000,Active,19532.69,Medium,753,FALSE,2022-02
POL009074,CUS004297,AGT0064,Travel,21-02-2021,21-02-2022,257.88,Quarterly,23000,Active,536.1,Medium,481,TRUE,2021-02
POL009075,CUS006944,AGT0112,Auto,19-12-2020,19-12-2021,3386.12,Monthly,209000,Canceled,5679.75,Medium,746,FALSE,2020-12
POL009076,CUS007379,AGT0195,Life,02-07-2024,02-07-2025,1131.93,Annual,1226000,Active,42062.79,Medium,741,TRUE,2024-07
POL009077,CUS008088,AGT0074,Health,26-10-2023,25-10-2024,5473.98,Monthly,13000,Active,608.25,Medium,544,TRUE,2023-10
POL009078,CUS001467,AGT0043,Life,27-07-2023,26-07-2024,278.87,Monthly,783000,Active,24621.18,Medium,667,TRUE,2023-07
POL009079,CUS003767,AGT0023,Home,14-10-2024,14-10-2025,1918,Monthly,214000,Active,5798.15,Low,784,TRUE,2024-10
POL009080,CUS000622,AGT0193,Home,01-07-2023,30-06-2024,4367.01,Monthly,153000,Active,5394.95,Medium,628,TRUE,2023-07
POL009081,CUS001451,AGT0018,Auto,31-05-2020,31-05-2021,1186.46,Monthly,204000,Active,2362.77,Medium,749,TRUE,2020-05
POL009082,CUS004861,AGT0043,Auto,03-07-2021,03-07-2022,880.7,Monthly,391000,Active,11971.47,Medium,385,TRUE,2021-07
POL009083,CUS002459,AGT0022,Life,24-09-2021,24-09-2022,1694.52,Monthly,1114000,Active,31917.23,Medium,726,TRUE,2021-09
POL009084,CUS005938,AGT0002,Auto,07-02-2023,07-02-2024,98.94,Monthly,327000,Active,12275.24,High,546,TRUE,2023-02
POL009085,CUS008850,AGT0057,Health,12-06-2021,12-06-2022,5100.85,Quarterly,47000,Active,1676.77,Low,521,TRUE,2021-06
POL009086,CUS004844,AGT0064,Travel,15-12-2021,15-12-2022,364.97,Monthly,21000,Active,831.28,Low,617,TRUE,2021-12
POL009087,CUS006380,AGT0072,Health,19-05-2022,19-05-2023,261.09,Annual,36000,Active,701.97,Medium,710,TRUE,2022-05
POL009088,CUS003540,AGT0082,Travel,02-06-2022,02-06-2023,549.44,Quarterly,21000,Active,985.12,High,773,TRUE,2022-06
POL009089,CUS008198,AGT0060,Auto,08-03-2021,08-03-2022,1867.47,Monthly,498000,Active,15949.17,Low,775,TRUE,2021-03
POL009090,CUS004445,AGT0099,Life,22-09-2021,22-09-2022,1216.18,Monthly,1595000,Canceled,56957.49,Medium,602,TRUE,2021-09
POL009091,CUS009613,AGT0172,Travel,08-01-2024,07-01-2025,572.23,Quarterly,23000,Active,1004.95,Medium,366,TRUE,2024-01
POL009092,CUS003910,AGT0074,Auto,01-10-2022,01-10-2023,1894.47,Monthly,141000,Active,4134.39,Low,604,FALSE,2022-10
POL009093,CUS008184,AGT0150,Travel,20-02-2020,19-02-2021,148.93,Monthly,36000,Active,369.96,Medium,604,FALSE,2020-02
POL009094,CUS000638,AGT0130,Health,18-05-2024,18-05-2025,291.08,Monthly,11000,Canceled,385.53,High,689,TRUE,2024-05
POL009095,CUS007014,AGT0063,Life,20-01-2020,19-01-2021,1459.91,Monthly,1585000,Active,54297.42,High,515,TRUE,2020-01
POL009096,CUS003237,AGT0148,Travel,20-07-2021,20-07-2022,332.22,Monthly,44000,Active,1137.81,High,627,TRUE,2021-07
POL009097,CUS007295,AGT0076,Life,28-01-2022,28-01-2023,1171.41,Monthly,666000,Active,21690.15,Medium,802,TRUE,2022-01
POL009098,CUS003446,AGT0163,Travel,01-12-2024,01-12-2025,354.15,Monthly,30000,Active,1294.94,Low,320,TRUE,2024-12
POL009099,CUS002493,AGT0107,Travel,17-09-2024,17-09-2025,209.55,Monthly,10000,Active,446.78,Medium,603,TRUE,2024-09
POL009100,CUS008472,AGT0069,Life,09-10-2021,09-10-2022,358.94,Monthly,303000,Active,6551.89,Low,618,TRUE,2021-10
POL009101,CUS003031,AGT0059,Travel,23-11-2022,23-11-2023,203.38,Monthly,41000,Active,1144.21,Medium,756,FALSE,2022-11
POL009102,CUS006866,AGT0185,Health,21-10-2023,20-10-2024,14635.47,Annual,80000,Active,1576.25,Low,650,TRUE,2023-10
POL009103,CUS004851,AGT0126,Travel,21-11-2020,21-11-2021,500.62,Monthly,17000,Active,742.22,Medium,399,TRUE,2020-11
POL009104,CUS006131,AGT0135,Auto,27-10-2024,27-10-2025,40.91,Quarterly,483000,Canceled,8258.95,High,523,FALSE,2024-10
POL009105,CUS005281,AGT0111,Travel,14-05-2020,14-05-2021,66.85,Monthly,20000,Active,210.69,Low,741,TRUE,2020-05
POL009106,CUS002101,AGT0168,Home,29-05-2020,29-05-2021,2023.21,Monthly,337000,Active,6419.68,Low,821,FALSE,2020-05
POL009107,CUS002071,AGT0038,Home,24-08-2023,23-08-2024,1574.07,Quarterly,136000,Active,2864.33,High,301,FALSE,2023-08
POL009108,CUS003654,AGT0082,Auto,30-03-2024,30-03-2025,249.91,Monthly,304000,Active,15065.72,Medium,688,TRUE,2024-03
POL009109,CUS008301,AGT0123,Home,08-04-2024,08-04-2025,6733.98,Monthly,866000,Active,37204.47,Medium,450,FALSE,2024-04
POL009110,CUS002470,AGT0124,Life,22-12-2023,21-12-2024,2119.83,Monthly,1784000,Active,85780.96,High,540,TRUE,2023-12
POL009111,CUS006462,AGT0012,Life,18-09-2023,17-09-2024,227.17,Monthly,1429000,Active,58238.51,Medium,775,FALSE,2023-09
POL009112,CUS008919,AGT0024,Travel,07-10-2023,06-10-2024,101.42,Annual,49000,Active,534.62,Medium,744,FALSE,2023-10
POL009113,CUS009760,AGT0034,Life,18-04-2021,18-04-2022,2029.41,Quarterly,1536000,Active,41970.51,Medium,479,TRUE,2021-04
POL009114,CUS001304,AGT0172,Travel,25-12-2024,25-12-2025,275.44,Quarterly,39000,Active,877.9,Medium,439,TRUE,2024-12
POL009115,CUS003351,AGT0079,Auto,13-11-2024,13-11-2025,502.18,Monthly,96000,Active,2783.26,Medium,760,TRUE,2024-11
POL009116,CUS006022,AGT0020,Travel,14-07-2021,14-07-2022,105.22,Monthly,39000,Active,1585.73,High,343,FALSE,2021-07
POL009117,CUS006144,AGT0061,Home,19-02-2024,18-02-2025,2151.44,Monthly,638000,Active,10327.81,Medium,641,TRUE,2024-02
POL009118,CUS003705,AGT0065,Life,18-07-2020,18-07-2021,65.04,Annual,1144000,Canceled,53020.47,Low,630,FALSE,2020-07
POL009119,CUS001377,AGT0018,Travel,27-10-2020,27-10-2021,177.46,Monthly,27000,Active,482.16,High,626,TRUE,2020-10
POL009120,CUS002941,AGT0109,Health,30-05-2023,29-05-2024,6865.06,Monthly,49000,Active,843.72,Medium,386,FALSE,2023-05
POL009121,CUS006503,AGT0049,Health,15-06-2023,14-06-2024,5635.99,Monthly,87000,Active,2466.95,Low,678,FALSE,2023-06
POL009122,CUS001496,AGT0077,Life,11-06-2020,11-06-2021,532.68,Monthly,633000,Active,14962.28,Low,646,FALSE,2020-06
POL009123,CUS004172,AGT0063,Home,11-02-2022,11-02-2023,5842.58,Monthly,496000,Active,21987.78,Medium,777,TRUE,2022-02
POL009124,CUS004711,AGT0033,Health,30-11-2024,30-11-2025,6267.98,Monthly,36000,Active,1539.45,Medium,372,TRUE,2024-11
POL009125,CUS002166,AGT0110,Auto,16-03-2020,16-03-2021,599.96,Quarterly,121000,Active,5613.8,Low,842,TRUE,2020-03
POL009126,CUS000600,AGT0180,Home,10-03-2020,10-03-2021,497.44,Monthly,987000,Expired,20141.84,Low,319,TRUE,2020-03
POL009127,CUS000786,AGT0139,Health,08-06-2024,08-06-2025,3388.02,Monthly,63000,Active,1251.45,Low,734,FALSE,2024-06
POL009128,CUS001787,AGT0003,Auto,28-03-2024,28-03-2025,805.81,Quarterly,374000,Active,7387.73,Low,768,TRUE,2024-03
POL009129,CUS007957,AGT0165,Home,12-07-2024,12-07-2025,3198.17,Quarterly,695000,Expired,20814.47,High,823,TRUE,2024-07
POL009130,CUS006953,AGT0183,Auto,12-07-2023,11-07-2024,1983.17,Monthly,117000,Canceled,3641.59,Low,482,FALSE,2023-07
POL009131,CUS003510,AGT0063,Home,27-05-2022,27-05-2023,1715.9,Monthly,436000,Active,18765.57,Medium,539,TRUE,2022-05
POL009132,CUS005610,AGT0080,Home,19-12-2023,18-12-2024,2841.44,Monthly,635000,Expired,29400.16,Medium,843,TRUE,2023-12
POL009133,CUS001015,AGT0157,Auto,15-02-2020,14-02-2021,139.56,Quarterly,105000,Active,2611.71,Medium,689,TRUE,2020-02
POL009134,CUS007617,AGT0157,Life,07-09-2022,07-09-2023,724.29,Quarterly,414000,Active,20568.79,High,430,TRUE,2022-09
POL009135,CUS001966,AGT0142,Life,29-12-2022,29-12-2023,762.45,Monthly,1659000,Expired,73677.85,Medium,762,TRUE,2022-12
POL009136,CUS007980,AGT0039,Travel,02-01-2024,01-01-2025,651.35,Quarterly,50000,Active,1105.62,High,709,TRUE,2024-01
POL009137,CUS006471,AGT0046,Health,14-08-2021,14-08-2022,3263.01,Quarterly,71000,Active,3116.36,High,836,TRUE,2021-08
POL009138,CUS009795,AGT0121,Life,02-11-2021,02-11-2022,59.22,Monthly,1148000,Active,30605.95,High,774,FALSE,2021-11
POL009139,CUS004130,AGT0000,Auto,23-10-2020,23-10-2021,842.44,Quarterly,288000,Canceled,9344.5,Low,529,TRUE,2020-10
POL009140,CUS003971,AGT0052,Auto,01-05-2024,01-05-2025,1498.05,Quarterly,253000,Active,6877.53,Medium,308,TRUE,2024-05
POL009141,CUS000595,AGT0135,Life,02-07-2022,02-07-2023,1630.79,Monthly,217000,Active,8635.33,Low,493,TRUE,2022-07
POL009142,CUS000107,AGT0165,Health,20-03-2023,19-03-2024,4018.82,Quarterly,55000,Expired,1698.83,Medium,799,TRUE,2023-03
POL009143,CUS003214,AGT0056,Travel,01-08-2023,31-07-2024,203.67,Monthly,19000,Active,746.04,Medium,610,TRUE,2023-08
POL009144,CUS000447,AGT0090,Travel,02-02-2023,02-02-2024,378,Quarterly,14000,Active,596.92,High,333,FALSE,2023-02
POL009145,CUS007512,AGT0159,Home,20-12-2020,20-12-2021,1767.61,Monthly,653000,Canceled,20686.35,Medium,459,TRUE,2020-12
POL009146,CUS008498,AGT0141,Life,02-11-2024,02-11-2025,1460.35,Quarterly,1567000,Canceled,33208.38,High,810,TRUE,2024-11
POL009147,CUS000192,AGT0169,Auto,07-09-2022,07-09-2023,632.89,Annual,270000,Active,7709.44,Medium,456,TRUE,2022-09
POL009148,CUS008639,AGT0065,Home,15-09-2023,14-09-2024,324.39,Quarterly,170000,Active,3664.98,Medium,316,TRUE,2023-09
POL009149,CUS002385,AGT0124,Life,13-05-2023,12-05-2024,568.01,Monthly,1659000,Expired,73835.95,Low,343,FALSE,2023-05
POL009150,CUS006258,AGT0068,Life,06-08-2023,05-08-2024,562.51,Monthly,1185000,Active,24532.91,Low,632,TRUE,2023-08
POL009151,CUS004821,AGT0006,Health,07-07-2022,07-07-2023,4671.05,Monthly,50000,Active,524.88,High,771,TRUE,2022-07
POL009152,CUS009379,AGT0183,Auto,08-05-2020,08-05-2021,2851.35,Annual,477000,Expired,6709.35,Medium,796,TRUE,2020-05
POL009153,CUS002014,AGT0179,Auto,12-10-2021,12-10-2022,1678.06,Monthly,466000,Active,21828.3,Medium,823,TRUE,2021-10
POL009154,CUS009316,AGT0076,Home,25-01-2024,24-01-2025,1387.07,Monthly,199000,Active,4501.56,High,754,FALSE,2024-01
POL009155,CUS002221,AGT0097,Auto,17-12-2021,17-12-2022,582.11,Monthly,165000,Active,4011.63,High,348,TRUE,2021-12
POL009156,CUS004850,AGT0187,Travel,23-03-2021,23-03-2022,372.63,Quarterly,10000,Active,271.06,Medium,634,TRUE,2021-03
POL009157,CUS004019,AGT0161,Life,28-04-2021,28-04-2022,647.33,Quarterly,1839000,Active,55551.19,Medium,658,FALSE,2021-04
POL009158,CUS002293,AGT0186,Life,26-09-2024,26-09-2025,349.99,Annual,1914000,Active,49733.24,Medium,707,FALSE,2024-09
POL009159,CUS005508,AGT0007,Home,22-10-2021,22-10-2022,3037.97,Annual,523000,Expired,22787.53,Medium,681,TRUE,2021-10
POL009160,CUS009866,AGT0025,Life,05-11-2021,05-11-2022,452.85,Monthly,842000,Expired,37522.73,Medium,362,FALSE,2021-11
POL009161,CUS002086,AGT0092,Home,16-11-2021,16-11-2022,1484.42,Quarterly,996000,Active,27313.99,Medium,556,TRUE,2021-11
POL009162,CUS009133,AGT0135,Home,29-11-2024,29-11-2025,2556.93,Quarterly,806000,Expired,20648.17,Medium,314,TRUE,2024-11
POL009163,CUS004432,AGT0008,Life,19-05-2022,19-05-2023,1132.45,Quarterly,1528000,Active,30028.91,Medium,779,FALSE,2022-05
POL009164,CUS004989,AGT0106,Life,07-07-2024,07-07-2025,68.94,Monthly,1692000,Expired,74904.56,Medium,850,TRUE,2024-07
POL009165,CUS006058,AGT0035,Travel,14-03-2020,14-03-2021,86.76,Quarterly,12000,Active,336.68,Medium,402,FALSE,2020-03
POL009166,CUS005478,AGT0146,Life,18-03-2022,18-03-2023,1652.47,Quarterly,879000,Expired,26362.07,Medium,446,TRUE,2022-03
POL009167,CUS003185,AGT0026,Health,08-08-2022,08-08-2023,5340.64,Annual,41000,Expired,1288.08,Low,691,TRUE,2022-08
POL009168,CUS006583,AGT0071,Auto,09-01-2023,09-01-2024,1867.92,Monthly,384000,Expired,10364.72,Medium,405,TRUE,2023-01
POL009169,CUS009853,AGT0145,Travel,01-08-2021,01-08-2022,184.57,Quarterly,46000,Active,2234.3,Low,302,FALSE,2021-08
POL009170,CUS005322,AGT0074,Travel,23-09-2021,23-09-2022,230.7,Annual,38000,Active,1835.66,Low,761,TRUE,2021-09
POL009171,CUS005400,AGT0004,Travel,22-07-2021,22-07-2022,285.75,Monthly,30000,Active,1464.39,Medium,506,FALSE,2021-07
POL009172,CUS000713,AGT0153,Health,08-05-2021,08-05-2022,9637.42,Quarterly,14000,Active,385.54,High,805,TRUE,2021-05
POL009173,CUS003987,AGT0074,Auto,23-04-2024,23-04-2025,427.38,Monthly,342000,Active,13681.33,Medium,317,TRUE,2024-04
POL009174,CUS005113,AGT0121,Home,12-12-2023,11-12-2024,985.06,Monthly,322000,Active,4447.4,High,408,TRUE,2023-12
POL009175,CUS007311,AGT0052,Home,03-10-2021,03-10-2022,1211.44,Quarterly,832000,Active,16032.93,Low,750,TRUE,2021-10
POL009176,CUS002442,AGT0096,Auto,04-11-2022,04-11-2023,2124.63,Monthly,117000,Active,3578.11,Low,493,TRUE,2022-11
POL009177,CUS006770,AGT0170,Home,04-11-2024,04-11-2025,1640.89,Quarterly,569000,Active,25815.21,Low,312,TRUE,2024-11
POL009178,CUS003698,AGT0171,Life,01-07-2022,01-07-2023,649.64,Quarterly,1440000,Active,41476.45,Low,815,TRUE,2022-07
POL009179,CUS001356,AGT0123,Life,18-05-2024,18-05-2025,1671.87,Monthly,1066000,Active,45792.98,High,684,TRUE,2024-05
POL009180,CUS003830,AGT0072,Health,08-11-2021,08-11-2022,1320.68,Monthly,51000,Active,1344.21,Medium,308,TRUE,2021-11
POL009181,CUS006311,AGT0030,Home,19-12-2022,19-12-2023,917.32,Monthly,991000,Active,25632.81,Low,500,TRUE,2022-12
POL009182,CUS000387,AGT0027,Travel,21-03-2022,21-03-2023,400.34,Monthly,18000,Expired,645.43,Medium,762,TRUE,2022-03
POL009183,CUS003546,AGT0008,Health,13-07-2022,13-07-2023,3312.31,Quarterly,40000,Active,1322.54,Medium,409,FALSE,2022-07
POL009184,CUS005912,AGT0008,Life,09-02-2022,09-02-2023,1006.69,Monthly,1578000,Active,16548.08,Medium,328,TRUE,2022-02
POL009185,CUS004926,AGT0008,Auto,23-10-2022,23-10-2023,902.6,Monthly,186000,Expired,7590.6,High,430,FALSE,2022-10
POL009186,CUS002893,AGT0021,Auto,09-06-2020,09-06-2021,667.86,Quarterly,459000,Active,5802.07,Medium,469,FALSE,2020-06
POL009187,CUS006716,AGT0103,Home,07-02-2023,07-02-2024,1269.88,Monthly,715000,Active,11246.3,High,427,TRUE,2023-02
POL009188,CUS004329,AGT0105,Life,24-12-2023,23-12-2024,453.65,Annual,526000,Active,15242.97,Medium,475,FALSE,2023-12
POL009189,CUS001461,AGT0075,Travel,27-03-2022,27-03-2023,521.25,Monthly,33000,Expired,659.7,Low,336,FALSE,2022-03
