SalesID,AgentID,YearMonth,NumPoliciesSold,TotalPremiumAmount,TargetAmount,Achievement,Commissions,LeadCount,ConversionRate,CustomerMeetings,SalesActivityScore
SLS006327,AGT0103,2022-09,0,0.0,187176,0.0,0.0,27,0.16,10,62.98
SLS006328,AGT0103,2022-10,1,304.25,149831,0.2,38.76,91,0.34,7,85.56
SLS006329,AGT0103,2022-11,2,1982.72,100169,1.98,263.58,21,0.36,28,94.45
SLS006330,AGT0103,2022-12,2,2832.25,101871,2.78,216.34,83,0.15,20,92.39
SLS006331,AGT0103,2023-01,2,2094.19,160972,1.3,198.57,20,0.16,13,84.39
SLS006332,AGT0103,2023-02,4,7336.75,162032,4.53,520.41,52,0.18,27,79.48
SLS006333,AGT0103,2023-03,1,5104.44,88667,5.76,713.86,86,0.27,21,71.86
SLS006334,AGT0103,2023-04,2,2028.85,199329,1.02,275.89,25,0.38,7,71.91
SLS006335,AGT0103,2023-05,0,0.0,76382,0.0,0.0,87,0.34,23,84.07
SLS006336,AGT0103,2023-06,2,2576.22,198143,1.3,295.2,80,0.3,17,71.2
SLS006337,AGT0103,2023-07,2,2291.99,91226,2.51,244.12,47,0.17,7,77.96
SLS006338,AGT0103,2023-08,4,6255.03,118997,5.26,746.33,85,0.2,12,89.69
SLS006339,AGT0103,2023-09,0,0.0,162834,0.0,0.0,18,0.19,26,80.53
SLS006340,AGT0103,2023-10,1,2793.01,124293,2.25,386.53,15,0.38,16,96.93
SLS006341,AGT0103,2023-11,0,0.0,136421,0.0,0.0,47,0.36,21,77.33
SLS006342,AGT0103,2023-12,2,3230.3599999999997,100552,3.21,444.8,74,0.23,29,76.7
SLS006343,AGT0103,2024-01,2,829.7,127683,0.65,101.39,54,0.12,11,70.32
SLS006344,AGT0104,2019-01,0,0.0,160906,0.0,0.0,55,0.22,11,68.54
SLS006345,AGT0104,2019-02,0,0.0,85063,0.0,0.0,98,0.17,27,78.28
SLS006346,AGT0104,2019-03,0,0.0,94250,0.0,0.0,27,0.35,24,65.93
SLS006347,AGT0104,2019-04,0,0.0,106505,0.0,0.0,76,0.14,8,71.05
SLS006348,AGT0104,2019-05,0,0.0,88267,0.0,0.0,95,0.13,12,83.26
SLS006349,AGT0104,2019-06,0,0.0,90304,0.0,0.0,77,0.16,27,70.71
SLS006350,AGT0104,2019-07,0,0.0,189219,0.0,0.0,58,0.2,29,61.3
SLS006351,AGT0104,2019-08,0,0.0,171368,0.0,0.0,47,0.28,26,96.62
SLS006352,AGT0104,2019-09,0,0.0,101160,0.0,0.0,73,0.2,16,79.67
SLS006353,AGT0104,2019-10,0,0.0,186488,0.0,0.0,19,0.25,11,79.1
SLS006354,AGT0104,2019-11,0,0.0,57877,0.0,0.0,69,0.39,29,98.95
SLS006355,AGT0104,2019-12,0,0.0,73527,0.0,0.0,24,0.23,7,93.32
SLS006356,AGT0104,2020-01,0,0.0,171018,0.0,0.0,43,0.21,10,76.25
SLS006357,AGT0104,2020-02,2,1592.19,122627,1.3,111.5,87,0.14,5,75.45
SLS006358,AGT0104,2020-03,0,0.0,129350,0.0,0.0,66,0.31,28,72.53
SLS006359,AGT0104,2020-04,2,11571.349999999999,144106,8.03,1619.18,10,0.2,22,94.35
SLS006360,AGT0104,2020-05,1,114.08,80139,0.14,10.28,34,0.4,15,78.0
SLS006361,AGT0104,2020-06,3,6302.77,52100,12.1,367.3,66,0.15,15,66.66
SLS006362,AGT0104,2020-07,4,12963.23,101196,12.81,1192.3,17,0.14,26,94.52
SLS006363,AGT0104,2020-08,1,275.74,155875,0.18,38.4,55,0.19,25,86.24
SLS006364,AGT0104,2020-09,1,8544.36,119580,7.15,577.41,29,0.16,25,89.28
SLS006365,AGT0104,2020-10,1,620.94,87975,0.71,77.43,37,0.13,24,78.43
SLS006366,AGT0104,2020-11,1,4802.14,106713,4.5,698.38,69,0.34,17,82.77
SLS006367,AGT0104,2020-12,3,9421.36,66645,14.14,830.56,74,0.2,11,97.79
SLS006368,AGT0104,2021-01,2,4766.16,159331,2.99,384.42,39,0.26,21,87.92
SLS006369,AGT0104,2021-02,0,0.0,172451,0.0,0.0,99,0.26,8,90.16
SLS006370,AGT0104,2021-03,0,0.0,180202,0.0,0.0,88,0.21,5,60.94
SLS006371,AGT0104,2021-04,1,346.01,56938,0.61,24.38,12,0.18,7,77.76
SLS006372,AGT0104,2021-05,1,441.4,149285,0.3,34.6,11,0.36,24,66.27
SLS006373,AGT0104,2021-06,2,6211.09,130013,4.78,631.17,43,0.14,9,84.9
SLS006374,AGT0104,2021-07,0,0.0,198998,0.0,0.0,10,0.37,17,97.18
SLS006375,AGT0104,2021-08,2,762.87,79885,0.95,102.01,98,0.19,22,70.63
SLS006376,AGT0104,2021-09,2,5375.0599999999995,170004,3.16,753.11,39,0.21,17,80.72
SLS006377,AGT0104,2021-10,1,2661.44,151237,1.76,341.23,80,0.12,25,96.4
SLS006378,AGT0104,2021-11,5,3950.91,72815,5.43,534.94,49,0.28,5,94.78
SLS006379,AGT0104,2021-12,1,1921.37,169188,1.14,193.97,64,0.11,9,76.64
SLS006380,AGT0104,2022-01,1,73.23,148003,0.05,4.68,87,0.35,16,86.82
SLS006381,AGT0104,2022-02,0,0.0,184744,0.0,0.0,81,0.38,26,83.9
SLS006382,AGT0104,2022-03,4,2211.83,60345,3.67,184.61,58,0.19,10,66.25
SLS006383,AGT0104,2022-04,1,1180.66,124123,0.95,79.85,59,0.28,26,67.84
SLS006384,AGT0104,2022-05,1,14448.14,183923,7.86,1723.16,70,0.25,29,68.8
SLS006385,AGT0104,2022-06,1,1478.96,147259,1.0,187.03,65,0.18,21,87.19
SLS006386,AGT0104,2022-07,1,1842.84,170340,1.08,237.47,45,0.31,21,83.13
SLS006387,AGT0104,2022-08,2,6863.33,130756,5.25,874.51,87,0.36,11,84.08
SLS006388,AGT0104,2022-09,3,1945.61,107930,1.8,178.53,71,0.1,12,86.34
SLS006389,AGT0104,2022-10,1,527.98,153964,0.34,62.92,75,0.23,7,93.73
SLS006390,AGT0104,2022-11,1,3786.86,148880,2.54,287.94,66,0.1,7,91.63
SLS006391,AGT0104,2022-12,2,7268.110000000001,72821,9.98,954.1,13,0.15,26,68.6
SLS006392,AGT0104,2023-01,1,1629.91,186238,0.88,198.22,62,0.28,12,70.26
SLS006393,AGT0104,2023-02,2,5666.09,181575,3.12,755.79,40,0.28,9,79.7
SLS006394,AGT0104,2023-03,3,5322.32,131466,4.05,533.06,30,0.24,10,87.88
SLS006395,AGT0104,2023-04,2,1122.02,154942,0.72,89.36,92,0.35,5,65.19
SLS006396,AGT0104,2023-05,3,7134.14,134717,5.3,863.15,97,0.2,5,90.79
SLS006397,AGT0104,2023-06,2,1388.05,162516,0.85,159.97,21,0.18,22,87.27
SLS006398,AGT0104,2023-07,0,0.0,169859,0.0,0.0,81,0.14,23,85.17
SLS006399,AGT0104,2023-08,1,347.28,66087,0.53,21.88,96,0.22,27,91.27
SLS006400,AGT0104,2023-09,0,0.0,183140,0.0,0.0,33,0.32,5,84.06
SLS006401,AGT0104,2023-10,1,151.24,142685,0.11,16.7,73,0.2,6,85.29
SLS006402,AGT0104,2023-11,5,4430.58,136353,3.25,368.52,53,0.25,7,98.07
SLS006403,AGT0104,2023-12,2,1212.78,192064,0.63,167.77,89,0.37,23,65.33
SLS006404,AGT0104,2024-01,1,615.01,128526,0.48,43.58,30,0.12,25,61.93
SLS006405,AGT0105,2019-01,0,0.0,151143,0.0,0.0,93,0.34,29,71.79
SLS006406,AGT0105,2019-02,0,0.0,74372,0.0,0.0,70,0.16,10,85.86
SLS006407,AGT0105,2019-03,0,0.0,114799,0.0,0.0,65,0.36,13,63.18
SLS006408,AGT0105,2019-04,0,0.0,102821,0.0,0.0,57,0.29,8,70.92
SLS006409,AGT0105,2019-05,0,0.0,81971,0.0,0.0,25,0.37,12,99.55
SLS006410,AGT0105,2019-06,0,0.0,139259,0.0,0.0,20,0.1,16,83.97
SLS006411,AGT0105,2019-07,0,0.0,127717,0.0,0.0,17,0.12,13,62.66
SLS006412,AGT0105,2019-08,0,0.0,81674,0.0,0.0,75,0.2,7,88.56
SLS006413,AGT0105,2019-09,0,0.0,65131,0.0,0.0,31,0.33,13,94.55
SLS006414,AGT0105,2019-10,0,0.0,65490,0.0,0.0,71,0.33,15,92.14
SLS006415,AGT0105,2019-11,0,0.0,70769,0.0,0.0,34,0.27,17,60.09
SLS006416,AGT0105,2019-12,0,0.0,132359,0.0,0.0,96,0.18,26,73.86
SLS006417,AGT0105,2020-01,2,8714.449999999999,139243,6.26,514.24,56,0.37,26,91.76
SLS006418,AGT0105,2020-02,2,2988.7200000000003,136153,2.2,302.99,51,0.23,7,61.44
SLS006419,AGT0105,2020-03,1,2447.5,178804,1.37,341.61,26,0.37,28,75.3
SLS006420,AGT0105,2020-04,1,394.03,141095,0.28,55.54,67,0.3,11,98.53
SLS006421,AGT0105,2020-05,3,2610.18,60691,4.3,179.5,30,0.22,22,86.76
SLS006422,AGT0105,2020-06,2,13138.43,160946,8.16,1715.1,61,0.29,17,70.21
SLS006423,AGT0105,2020-07,5,5221.83,102609,5.09,285.52,31,0.15,6,68.95
SLS006424,AGT0105,2020-08,2,3762.4900000000002,181170,2.08,196.46,45,0.26,18,93.73
SLS006425,AGT0105,2020-09,6,10208.289999999999,197155,5.18,1046.96,63,0.17,15,96.17
SLS006426,AGT0105,2020-10,3,2631.33,145489,1.81,216.9,16,0.4,13,77.34
SLS006427,AGT0105,2020-11,1,160.44,63749,0.25,10.37,65,0.14,21,62.98
SLS006428,AGT0105,2020-12,2,2630.2799999999997,109741,2.4,376.48,41,0.29,7,93.42
SLS006429,AGT0105,2021-01,1,1468.01,112080,1.31,125.35,25,0.25,8,94.81
SLS006430,AGT0105,2021-02,1,10553.09,192756,5.47,1094.92,64,0.24,9,63.74
SLS006431,AGT0105,2021-03,1,710.36,122195,0.58,77.68,78,0.35,18,93.09
SLS006432,AGT0105,2021-04,0,0.0,109069,0.0,0.0,81,0.39,15,84.31
SLS006433,AGT0105,2021-05,1,1468.23,173274,0.85,128.65,13,0.33,14,72.29
SLS006434,AGT0105,2021-06,3,14038.939999999999,97308,14.43,1455.46,38,0.23,21,86.63
SLS006435,AGT0105,2021-07,2,5658.1,64708,8.74,595.85,95,0.13,21,76.31
SLS006436,AGT0105,2021-08,4,5127.31,69823,7.34,321.9,14,0.25,24,91.04
SLS006437,AGT0105,2021-09,3,2639.37,183643,1.44,345.68,91,0.27,16,70.97
SLS006438,AGT0105,2021-10,2,3892.65,187064,2.08,374.38,98,0.27,6,90.29
SLS006439,AGT0105,2021-11,2,12367.74,131876,9.38,1305.71,45,0.22,8,73.43
SLS006440,AGT0105,2021-12,0,0.0,106046,0.0,0.0,50,0.24,8,97.54
SLS006441,AGT0105,2022-01,0,0.0,74024,0.0,0.0,79,0.13,17,99.9
SLS006442,AGT0105,2022-02,1,1547.09,97579,1.59,144.35,46,0.3,7,83.63
SLS006443,AGT0105,2022-03,1,1827.96,68308,2.68,247.6,99,0.19,24,77.94
SLS006444,AGT0105,2022-04,0,0.0,55437,0.0,0.0,41,0.14,24,85.61
SLS006445,AGT0105,2022-05,3,9754.49,180539,5.4,845.63,19,0.38,12,91.65
SLS006446,AGT0105,2022-06,3,3411.88,132503,2.57,278.55,28,0.29,12,98.2
SLS006447,AGT0105,2022-07,2,3860.0699999999997,141014,2.74,463.31,99,0.38,26,64.03
SLS006448,AGT0105,2022-08,2,7915.51,132389,5.98,880.62,78,0.15,15,99.74
SLS006449,AGT0105,2022-09,2,1330.97,69103,1.93,89.2,38,0.29,12,87.82
SLS006450,AGT0105,2022-10,3,1407.32,108595,1.3,186.37,90,0.27,7,76.6
SLS006451,AGT0105,2022-11,1,288.05,186986,0.15,14.55,73,0.24,8,79.25
SLS006452,AGT0105,2022-12,0,0.0,50509,0.0,0.0,56,0.17,19,99.97
SLS006453,AGT0105,2023-01,1,2026.38,102809,1.97,291.68,53,0.22,25,99.08
SLS006454,AGT0105,2023-02,3,11340.21,194444,5.83,1280.18,97,0.24,9,69.55
SLS006455,AGT0105,2023-03,5,8148.97,159009,5.12,1016.21,30,0.13,16,86.53
SLS006456,AGT0105,2023-04,1,30.45,149710,0.02,2.28,32,0.23,28,80.8
SLS006457,AGT0105,2023-05,5,7328.4400000000005,153311,4.78,372.29,95,0.26,15,66.12
SLS006458,AGT0105,2023-06,6,18254.11,120469,15.15,1975.26,37,0.24,20,82.94
SLS006459,AGT0105,2023-07,1,144.8,153791,0.09,12.14,32,0.32,16,75.34
SLS006460,AGT0105,2023-08,1,513.57,111159,0.46,62.97,61,0.11,24,83.0
SLS006461,AGT0105,2023-09,1,2700.04,115256,2.34,397.25,45,0.26,5,82.04
SLS006462,AGT0105,2023-10,1,592.63,54358,1.09,42.8,46,0.23,11,88.49
SLS006463,AGT0105,2023-11,1,938.61,196425,0.48,115.8,20,0.11,19,90.36
SLS006464,AGT0105,2023-12,1,453.65,85849,0.53,64.86,66,0.34,29,89.97
SLS006465,AGT0105,2024-01,2,609.15,142772,0.43,59.6,13,0.27,8,97.04
SLS006466,AGT0106,2019-01,0,0.0,162539,0.0,0.0,97,0.2,29,93.81
SLS006467,AGT0106,2019-02,0,0.0,51866,0.0,0.0,43,0.28,25,75.74
SLS006468,AGT0106,2019-03,0,0.0,57504,0.0,0.0,42,0.22,23,83.29
SLS006469,AGT0106,2019-04,0,0.0,90761,0.0,0.0,76,0.22,22,84.28
SLS006470,AGT0106,2019-05,0,0.0,127105,0.0,0.0,52,0.36,25,62.74
SLS006471,AGT0106,2019-06,0,0.0,187702,0.0,0.0,20,0.36,23,65.55
SLS006472,AGT0106,2019-07,0,0.0,185954,0.0,0.0,10,0.24,8,64.51
SLS006473,AGT0106,2019-08,0,0.0,139993,0.0,0.0,68,0.37,24,77.03
SLS006474,AGT0106,2019-09,0,0.0,122233,0.0,0.0,55,0.28,9,72.02
SLS006475,AGT0106,2019-10,0,0.0,124117,0.0,0.0,77,0.12,8,89.8
SLS006476,AGT0106,2019-11,0,0.0,152102,0.0,0.0,97,0.31,22,90.99
SLS006477,AGT0106,2019-12,0,0.0,70499,0.0,0.0,33,0.21,10,89.62
SLS006478,AGT0106,2020-01,1,783.16,59738,1.31,110.56,81,0.27,9,62.64
SLS006479,AGT0106,2020-02,0,0.0,90708,0.0,0.0,45,0.37,26,71.85
SLS006480,AGT0106,2020-03,0,0.0,80669,0.0,0.0,97,0.29,28,72.49
SLS006481,AGT0106,2020-04,1,6776.64,149705,4.53,958.88,72,0.27,9,98.53
SLS006482,AGT0106,2020-05,0,0.0,55336,0.0,0.0,11,0.13,27,69.74
SLS006483,AGT0106,2020-06,0,0.0,135796,0.0,0.0,62,0.2,7,73.98
SLS006484,AGT0106,2020-07,3,4012.6400000000003,157623,2.55,453.42,77,0.35,22,74.24
SLS006485,AGT0106,2020-08,0,0.0,87083,0.0,0.0,71,0.16,6,99.65
SLS006486,AGT0106,2020-09,1,6941.29,90421,7.68,1013.27,14,0.38,14,75.76
SLS006487,AGT0106,2020-10,3,3223.79,135804,2.37,427.78,10,0.15,27,68.19
SLS006488,AGT0106,2020-11,2,3800.93,192138,1.98,444.59,85,0.17,15,81.77
SLS006489,AGT0106,2020-12,4,4754.47,55964,8.5,349.68,87,0.27,7,79.58
SLS006490,AGT0106,2021-01,1,511.31,115961,0.44,29.17,29,0.21,14,79.05
SLS006491,AGT0106,2021-02,2,2189.56,51615,4.24,319.27,52,0.35,23,81.93
SLS006492,AGT0106,2021-03,4,1467.55,189233,0.78,123.3,60,0.37,7,92.85
SLS006493,AGT0106,2021-04,0,0.0,114293,0.0,0.0,96,0.24,20,95.26
SLS006494,AGT0106,2021-05,1,1803.26,152277,1.18,157.27,13,0.26,20,73.84
SLS006495,AGT0106,2021-06,0,0.0,98781,0.0,0.0,57,0.28,12,83.49
SLS006496,AGT0106,2021-07,5,2998.94,115720,2.59,276.81,88,0.26,12,99.1
SLS006497,AGT0106,2021-08,3,3014.22,56990,5.29,349.53,35,0.24,22,93.96
SLS006498,AGT0106,2021-09,2,172.62,182916,0.09,10.94,25,0.15,17,99.65
SLS006499,AGT0106,2021-10,1,611.7,161726,0.38,39.68,45,0.31,18,61.59
SLS006500,AGT0106,2021-11,0,0.0,150216,0.0,0.0,56,0.34,24,63.55
SLS006501,AGT0106,2021-12,3,7211.63,142919,5.05,669.61,56,0.36,9,80.68
SLS006502,AGT0106,2022-01,1,2625.83,173077,1.52,177.4,94,0.14,12,66.63
SLS006503,AGT0106,2022-02,1,1954.15,117953,1.66,209.13,25,0.11,8,84.26
SLS006504,AGT0106,2022-03,2,1883.1,88773,2.12,255.95,47,0.26,23,83.73
SLS006505,AGT0106,2022-04,2,2196.85,181525,1.21,323.75,48,0.36,26,65.38
SLS006506,AGT0106,2022-05,3,3704.95,114475,3.24,553.68,66,0.16,15,82.12
SLS006507,AGT0106,2022-06,0,0.0,61262,0.0,0.0,68,0.33,25,70.28
SLS006508,AGT0106,2022-07,1,1405.71,91375,1.54,203.39,73,0.4,10,95.43
SLS006509,AGT0106,2022-08,1,76.22,128986,0.06,10.18,44,0.2,8,71.34
SLS006510,AGT0106,2022-09,4,11967.39,138812,8.62,1190.99,87,0.23,18,84.94
SLS006511,AGT0106,2022-10,1,516.83,162455,0.32,53.75,54,0.27,9,66.0
SLS006512,AGT0106,2022-11,0,0.0,191414,0.0,0.0,42,0.25,11,73.84
SLS006513,AGT0106,2022-12,2,3244.67,167826,1.93,355.92,89,0.17,24,97.38
SLS006514,AGT0106,2023-01,1,1385.37,64418,2.15,123.26,71,0.1,18,61.4
SLS006515,AGT0106,2023-02,1,3625.49,101356,3.58,364.43,88,0.34,29,84.85
SLS006516,AGT0106,2023-03,1,312.94,138383,0.23,41.68,32,0.23,7,94.07
SLS006517,AGT0106,2023-04,0,0.0,148246,0.0,0.0,37,0.39,12,70.88
SLS006518,AGT0106,2023-05,2,13458.75,184095,7.31,1129.96,89,0.3,7,63.88
SLS006519,AGT0106,2023-06,2,1835.28,122695,1.5,262.93,53,0.17,7,78.05
SLS006520,AGT0106,2023-07,1,1113.09,190712,0.58,106.39,52,0.33,19,93.34
SLS006521,AGT0106,2023-08,2,716.48,175676,0.41,80.15,53,0.35,9,70.9
SLS006522,AGT0106,2023-09,1,146.2,183169,0.08,15.18,96,0.1,16,67.85
SLS006523,AGT0106,2023-10,0,0.0,197062,0.0,0.0,63,0.34,13,66.56
SLS006524,AGT0106,2023-11,2,13281.16,65094,20.4,1321.48,48,0.33,22,95.13
SLS006525,AGT0106,2023-12,1,2990.7,129583,2.31,355.27,29,0.16,19,69.92
SLS006526,AGT0106,2024-01,3,3551.91,149658,2.37,492.58,25,0.38,9,97.48
SLS006527,AGT0107,2019-01,0,0.0,124843,0.0,0.0,80,0.24,17,60.17
SLS006528,AGT0107,2019-02,0,0.0,122499,0.0,0.0,56,0.28,7,62.11
SLS006529,AGT0107,2019-03,0,0.0,108702,0.0,0.0,36,0.11,25,78.28
SLS006530,AGT0107,2019-04,0,0.0,164013,0.0,0.0,14,0.13,8,98.84
SLS006531,AGT0107,2019-05,0,0.0,122218,0.0,0.0,36,0.28,29,61.63
SLS006532,AGT0107,2019-06,0,0.0,153280,0.0,0.0,21,0.19,8,72.48
SLS006533,AGT0107,2019-07,0,0.0,130966,0.0,0.0,68,0.33,18,82.08
SLS006534,AGT0107,2019-08,0,0.0,63564,0.0,0.0,76,0.35,19,62.62
SLS006535,AGT0107,2019-09,0,0.0,51433,0.0,0.0,13,0.3,15,79.65
SLS006536,AGT0107,2019-10,0,0.0,61004,0.0,0.0,87,0.29,29,86.09
SLS006537,AGT0107,2019-11,0,0.0,91995,0.0,0.0,53,0.39,23,66.66
SLS006538,AGT0107,2019-12,0,0.0,159875,0.0,0.0,55,0.35,10,65.06
SLS006539,AGT0107,2020-01,2,1529.51,120839,1.27,209.58,46,0.1,15,85.95
SLS006540,AGT0107,2020-02,2,4525.18,79708,5.68,450.62,24,0.29,9,83.71
SLS006541,AGT0107,2020-03,0,0.0,85432,0.0,0.0,91,0.23,19,64.41
SLS006542,AGT0107,2020-04,6,15141.11,182569,8.29,1090.04,79,0.17,21,94.21
SLS006543,AGT0107,2020-05,0,0.0,123970,0.0,0.0,67,0.3,23,96.81
SLS006544,AGT0107,2020-06,1,8064.33,198804,4.06,468.22,82,0.19,6,69.8
SLS006545,AGT0107,2020-07,2,4236.1,196418,2.16,519.19,70,0.28,17,86.95
SLS006546,AGT0107,2020-08,2,1571.55,143459,1.1,104.96,47,0.13,16,77.05
SLS006547,AGT0107,2020-09,0,0.0,164036,0.0,0.0,55,0.29,9,68.37
SLS006548,AGT0107,2020-10,1,2174.16,61705,3.52,109.05,90,0.15,11,90.16
SLS006549,AGT0107,2020-11,2,3178.41,83491,3.81,211.03,76,0.25,9,81.69
SLS006550,AGT0107,2020-12,1,277.67,115670,0.24,24.98,73,0.26,26,97.76
SLS006551,AGT0107,2021-01,5,15948.9,131197,12.16,2269.59,39,0.36,29,93.17
SLS006552,AGT0107,2021-02,3,8011.16,149944,5.34,496.49,25,0.39,26,72.02
SLS006553,AGT0107,2021-03,3,3554.22,54032,6.58,223.76,15,0.36,22,87.67
SLS006554,AGT0107,2021-04,0,0.0,180833,0.0,0.0,67,0.25,28,75.57
SLS006555,AGT0107,2021-05,2,1362.74,188422,0.72,113.62,60,0.13,23,75.37
SLS006556,AGT0107,2021-06,1,417.41,98615,0.42,27.61,17,0.21,12,87.0
SLS006557,AGT0107,2021-07,2,5246.26,123698,4.24,736.02,66,0.18,12,86.8
SLS006558,AGT0107,2021-08,3,1847.4,129213,1.43,240.83,23,0.19,28,91.82
SLS006559,AGT0107,2021-09,3,10579.11,55462,19.07,1530.21,49,0.27,12,63.53
SLS006560,AGT0107,2021-10,0,0.0,50651,0.0,0.0,25,0.3,26,88.53
SLS006561,AGT0107,2021-11,2,3020.26,143742,2.1,213.29,99,0.13,12,72.31
SLS006562,AGT0107,2021-12,2,8927.119999999999,106909,8.35,670.03,52,0.14,26,70.71
SLS006563,AGT0107,2022-01,1,136.03,59324,0.23,8.75,45,0.38,13,83.88
SLS006564,AGT0107,2022-02,1,1361.43,61245,2.22,108.89,30,0.16,7,74.06
SLS006565,AGT0107,2022-03,1,631.33,95419,0.66,66.93,99,0.25,17,77.79
SLS006566,AGT0107,2022-04,1,2538.49,165044,1.54,298.98,60,0.23,27,83.14
SLS006567,AGT0107,2022-05,2,1769.6,123909,1.43,149.04,48,0.15,26,84.44
SLS006568,AGT0107,2022-06,1,1309.85,167294,0.78,194.04,75,0.4,21,66.95
SLS006569,AGT0107,2022-07,1,39.14,154457,0.03,3.93,40,0.13,8,74.09
SLS006570,AGT0107,2022-08,1,1423.99,134390,1.06,198.4,56,0.35,14,66.4
SLS006571,AGT0107,2022-09,3,6360.51,59431,10.7,321.26,21,0.38,10,79.52
SLS006572,AGT0107,2022-10,3,3016.67,145257,2.08,431.71,20,0.32,25,88.75
SLS006573,AGT0107,2022-11,2,11613.82,93719,12.39,1415.82,95,0.39,15,69.04
SLS006574,AGT0107,2022-12,0,0.0,131768,0.0,0.0,86,0.39,26,70.86
SLS006575,AGT0107,2023-01,1,1520.1,174782,0.87,205.59,94,0.3,12,61.83
SLS006576,AGT0107,2023-02,2,3572.21,138415,2.58,508.78,38,0.17,8,79.87
SLS006577,AGT0107,2023-03,3,7429.2,198906,3.74,487.3,20,0.3,20,94.9
SLS006578,AGT0107,2023-04,3,2871.9,85817,3.35,346.96,77,0.28,12,66.55
SLS006579,AGT0107,2023-05,3,4246.12,63094,6.73,304.14,61,0.12,11,91.01
SLS006580,AGT0107,2023-06,3,1475.46,194241,0.76,174.69,66,0.2,23,86.15
SLS006581,AGT0107,2023-07,1,1395.86,199600,0.7,81.94,79,0.26,10,60.89
SLS006582,AGT0107,2023-08,1,8399.29,120192,6.99,563.89,28,0.28,10,77.16
SLS006583,AGT0107,2023-09,2,5656.36,136995,4.13,806.59,41,0.18,29,93.35
SLS006584,AGT0107,2023-10,1,1509.19,86802,1.74,201.0,89,0.22,18,63.8
SLS006585,AGT0107,2023-11,1,884.88,198550,0.45,48.1,67,0.19,15,85.28
SLS006586,AGT0107,2023-12,1,411.83,157152,0.26,21.05,32,0.37,11,72.38
SLS006587,AGT0107,2024-01,0,0.0,110793,0.0,0.0,84,0.38,22,80.11
SLS006588,AGT0108,2019-01,0,0.0,156127,0.0,0.0,68,0.36,24,76.92
SLS006589,AGT0108,2019-02,0,0.0,186041,0.0,0.0,16,0.3,25,73.27
SLS006590,AGT0108,2019-03,0,0.0,140325,0.0,0.0,33,0.32,11,64.78
SLS006591,AGT0108,2019-04,0,0.0,110157,0.0,0.0,67,0.13,28,64.7
SLS006592,AGT0108,2019-05,0,0.0,160475,0.0,0.0,69,0.3,24,93.82
SLS006593,AGT0108,2019-06,0,0.0,86330,0.0,0.0,46,0.2,11,98.44
SLS006594,AGT0108,2019-07,0,0.0,61275,0.0,0.0,49,0.23,10,60.24
SLS006595,AGT0108,2019-08,0,0.0,85111,0.0,0.0,25,0.33,25,79.03
SLS006596,AGT0108,2019-09,0,0.0,183610,0.0,0.0,38,0.26,19,71.99
SLS006597,AGT0108,2019-10,0,0.0,50212,0.0,0.0,61,0.2,13,78.11
SLS006598,AGT0108,2019-11,0,0.0,81000,0.0,0.0,77,0.4,25,62.76
SLS006599,AGT0108,2019-12,0,0.0,174357,0.0,0.0,28,0.31,19,79.95
SLS006600,AGT0108,2020-01,1,1331.15,75435,1.76,131.36,69,0.16,16,65.3
SLS006601,AGT0108,2020-02,2,4111.74,185559,2.22,313.4,40,0.23,22,99.08
SLS006602,AGT0108,2020-03,3,3774.5299999999997,105848,3.57,394.72,98,0.17,11,82.56
SLS006603,AGT0108,2020-04,0,0.0,174593,0.0,0.0,99,0.39,5,84.11
SLS006604,AGT0108,2020-05,2,2503.12,108532,2.31,371.58,42,0.34,25,77.08
SLS006605,AGT0108,2020-06,6,8257.38,135137,6.11,607.31,24,0.35,27,75.26
SLS006606,AGT0108,2020-07,0,0.0,176959,0.0,0.0,51,0.15,19,80.84
SLS006607,AGT0108,2020-08,2,3587.08,171041,2.1,315.23,27,0.11,17,62.29
SLS006608,AGT0108,2020-09,0,0.0,154472,0.0,0.0,28,0.32,26,77.29
SLS006609,AGT0108,2020-10,3,2662.0299999999997,193474,1.38,260.04,37,0.32,25,85.25
SLS006610,AGT0108,2020-11,1,5631.24,189908,2.97,774.87,34,0.11,13,88.54
SLS006611,AGT0108,2020-12,2,2436.65,164911,1.48,313.5,42,0.28,16,75.87
SLS006612,AGT0108,2021-01,3,1837.69,180748,1.02,250.17,27,0.38,13,66.64
SLS006613,AGT0108,2021-02,2,3199.56,82921,3.86,294.15,93,0.23,18,68.69
SLS006614,AGT0108,2021-03,0,0.0,135596,0.0,0.0,83,0.12,12,90.81
SLS006615,AGT0108,2021-04,3,1380.33,197684,0.7,157.44,78,0.34,16,80.46
SLS006616,AGT0108,2021-05,3,14249.460000000001,75863,18.78,1313.43,45,0.2,16,91.28
SLS006617,AGT0108,2021-06,3,10857.73,149862,7.25,895.93,43,0.11,23,76.03
SLS006618,AGT0108,2021-07,2,9385.65,88511,10.6,930.29,79,0.38,18,67.35
SLS006619,AGT0108,2021-08,1,121.32,138513,0.09,17.21,22,0.3,14,65.12
SLS006620,AGT0108,2021-09,2,1840.6,103622,1.78,174.38,77,0.16,27,66.54
SLS006621,AGT0108,2021-10,2,1164.15,141180,0.82,96.42,94,0.23,11,77.06
SLS006622,AGT0108,2021-11,2,3532.42,98497,3.59,500.41,97,0.17,10,68.53
SLS006623,AGT0108,2021-12,0,0.0,78849,0.0,0.0,34,0.15,23,86.26
